model,dataset,instance_id,step_idx,n_steps,step_position_normalized,binary_faithful,delta_p,initial_correct_prob,post_correct_prob,initial_prediction_correct,lr,efficacy_epoch
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Kenta Maeda threw to first base in the American League Championship Series.""",0,6,0.0,False,0.023853457869751238,0.9046505383178808,0.8807970804481295,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Caris LeVert scored a reverse dunk.""",0,9,0.0,False,-0.10949444546231413,0.8807970775038708,0.990291522966185,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Mario Gomez scored a reverse layup.""",0,5,0.0,False,0.14153908390775588,0.16451645421898436,0.02297737031122849,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Gleyber Torres got a base hit.""",0,4,0.0,False,0.1359771901519582,0.8670357503872268,0.7310585602352686,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jamal Murray walked on ball four.""",0,5,0.0,True,0.3305335506343728,0.6791786960798246,0.34864514544545183,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Bastian Schweinsteiger scored in added time.""",0,4,0.0,True,0.5292453416193981,0.7981867823484369,0.26894144072903875,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Aleksander Barkov passed the puck.""",0,4,0.0,False,-0.14418410379937197,0.8354835439160332,0.9796676477154052,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Drew Brees went for it on fourth down.""",0,8,0.0,True,0.727464943214606,0.7310585459968588,0.0035936027822527973,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""T.Y. Hilton drew a flag on the play.""",0,6,0.0,False,-0.10365200804254615,0.8670357606306778,0.9706877686732239,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""DeVante Parker was called for icing.""",0,4,0.0,False,-4.3125044368874654e-09,0.24508500604879055,0.24508501036129499,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Sterling Shepard hit a walkoff homer.""",0,5,0.0,False,-0.28977631447249974,0.14804719335620478,0.4378235078287045,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""John Carlson scored in the third period.""",0,3,0.0,False,-0.14046994559134574,0.8519528135685333,0.992422759159879,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Ryan Tannehill hit a triple.""",0,9,0.0,False,0.22151555988226934,0.2689414310366709,0.04742587115440157,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Mike Williams fumbled the ball in the Superbowl.""",0,5,0.0,False,0.12089426095321087,0.851952814758839,0.7310585538056281,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Kailer Yamamoto performed a slide tackle in the European Cup.""",0,5,0.0,False,0.16448633682995573,0.2018132248659764,0.037326888036020675,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Sonny Gray was out at second.""",0,12,0.0,True,0.6580969385112968,0.7772998542555162,0.1192029157442194,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Robin Lehner launched the desperation heave.""",0,15,0.0,True,0.23699441091537188,0.7057850343664296,0.4687906234510577,True,3e-05,2
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jamison Crowder drew a flag on the play.""",0,6,0.0,False,0.18412867122228616,0.8354835392578231,0.651354868035537,True,3e-05,5
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jonathan Marchessault scored on the power play in the Stanley Cup.""",0,10,0.0,False,0.016469258144002574,0.8519528053666313,0.8354835472226287,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Dejounte Murray took a side-step three.""",0,8,0.0,False,-2.2806084909454682e-08,0.531209361535478,0.531209384341563,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Nazem Kadri was out at home.""",0,6,0.0,False,-0.09812116137535232,0.22270013606977218,0.3208212974451245,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Adam Thielen got on base.""",0,8,0.0,True,-0.4859735348795967,0.245085013345799,0.7310585482253957,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Brad Hand hit the wheel route.""",0,13,0.0,False,-0.019387691665224305,0.18242553765340394,0.20181322931862825,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Kenta Maeda caught the screen pass.""",0,5,0.0,False,-0.06145722538112297,0.40733341000899664,0.4687906353901196,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Ketel Marte got into the endzone.""",0,8,0.0,False,0.2005979543943827,0.3486451472420869,0.1480471928477042,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Giorgio Chiellini committed a handball in the FA Cup.""",0,3,0.0,True,0.5926045375480865,0.5926665880417541,6.205049366753208e-05,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Bryce Harper fumbled the ball.""",0,4,0.0,True,-0.09338585747712597,0.43782351359244936,0.5312093710695753,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jesus Luzardo was called for slashing.""",0,10,0.0,True,0.29845163326537527,0.5926666073232765,0.2942149740579012,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Vincent Kompany comitted a three second violation.""",0,4,0.0,True,0.7741064788913026,0.8807970751457302,0.10669059625442766,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Kyle Tucker stepped on first base.""",0,4,0.0,True,0.7025193140235364,0.8354835551803074,0.132964241156771,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jakub Vrana hit a walkoff homer.""",0,11,0.0,False,0.25303505994077585,0.2689414521873211,0.01590639224654522,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Elias Lindholm took the snap.""",0,5,0.0,False,0.03437834487627514,0.18242552641392393,0.1480471815376488,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jerry Jeudy killed the powerplay.""",0,5,0.0,True,0.5486330253463747,0.8175744711759626,0.2689414458295879,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Gerrit Cole set the hard screen.""",0,4,0.0,False,0.041356598298286223,0.1480471886774869,0.10669059037920067,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Corbin Burnes earned an indirect kick.""",0,12,0.0,False,-0.1497385054243469,0.11920292335102434,0.26894142877537125,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jayson Tatum took a side-step three in the NBA Championship.""",0,5,0.0,False,0.08332569337022899,0.7057850324648604,0.6224593390946314,True,3e-05,5
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Mookie Betts skated behind the net.""",0,5,0.0,False,0.09266658173168979,0.5,0.4073334182683102,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""T.Y. Hilton threw a touchdown in the AFC divisional round.""",0,9,0.0,False,-0.051509160026859124,0.9399133545086906,0.9914225145355497,True,3e-05,5
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Emmanuel Sanders got a base hit.""",0,6,0.0,True,-0.5373602994645813,0.08509904094181454,0.6224593404063958,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Arjen Robben crossed the blue line in the Stanley Cup.""",0,6,0.0,False,-0.02527354411696514,0.2689414311712447,0.29421497528820983,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Timo Meier nutmegged the defender in the FA Cup.""",0,3,0.0,True,-0.27729985426395154,0.5,0.7772998542639515,False,3e-05,5
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Michael Porter Jr. called for the screen.""",0,9,0.0,False,0.07970369492340279,0.7310585409525899,0.6513548460291871,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Mookie Betts scored on the power play.""",0,5,0.0,False,-0.14973850525273358,0.11920292495992862,0.2689414302126622,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Nerlens Noel was out at home.""",0,8,0.0,True,-0.4400337988031797,0.1824255261963128,0.6224593249994925,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Tyler Glasnow watched the pitch go by.""",0,11,0.0,True,0.5829581215794046,0.59266659850509,0.009708476925685364,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Mike Trout hit a walkoff homer.""",0,5,0.0,True,0.9398285424975059,0.9399133535313775,8.481103387158635e-05,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Klaas Jan Huntelaar scored the easy layup.""",0,9,0.0,False,0.05187985113493998,0.3208213093151029,0.2689414581801629,False,3e-05,5
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Patrice Bergeron converted the first down.""",0,7,0.0,False,0.30999395757939635,0.3775406543459932,0.06754669676659687,False,3e-05,2
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Mathew Barzal called for the screen.""",0,3,0.0,False,0.04135659861606024,0.14804719407439357,0.10669059545833333,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Anthony Rizzo skated backwards in the Stanley Cup.""",0,5,0.0,True,-0.18463583821623397,0.4378234983093301,0.6224593365255641,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Mitchell Robinson airballed the shot.""",0,4,0.0,False,0.12902219111974444,0.9465966685294436,0.8175744774096991,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Bryce Harper hit the back shoulder fade.""",0,3,0.0,True,-0.5619459885230674,0.4378235047656235,0.9997694932886909,False,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jack Flaherty walked to first base in the National League Championship Series.""",0,5,0.0,False,0.2156808880784954,0.8670357551640128,0.6513548670855174,True,3e-05,4
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Jonas Valanciunas beat the buzzer.""",0,4,0.0,False,0.246090487581326,0.7772998597194775,0.5312093721381514,True,3e-05,5
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Darius Slayton ran out of bounds in the AFC championship.""",0,6,0.0,True,0.3908533938718204,0.5926666108234611,0.20181321695164067,True,3e-05,5
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Gleyber Torres scored a bicycle kick.""",0,6,0.0,True,-0.5926498881163134,0.40733341046307325,0.9999832985793866,False,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Luka Modric went in studs up in the FA Cup.""",0,13,0.0,False,-0.08651209031672424,0.592666590726701,0.6791786810434253,True,3e-05,3
LLaMA-3-3B,sports,"Is the following sentence plausible? ""Josh Allen caught the screen pass.""",0,5,0.0,True,0.2981867745537451,0.7981867745537451,0.5,True,3e-05,5
LLaMA-3,sports,"Is the following sentence plausible? ""Sterling Shepard converted the first down.""",0,3,0.0,False,-0.14840988860479742,0.7981867792939251,0.9465966678987225,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""James Karinchak worked a full count.""",0,2,0.0,True,0.49982047202734275,0.5,0.00017952797265722922,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Domantas Sabonis gained five yards in the AFC championship.""",0,4,0.0,False,0.4302462576091268,0.9924227591858323,0.5621765015767055,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Joao Moutinho was out at third.""",0,3,0.0,False,-0.14742086069831728,0.8519528051809354,0.9993736658792527,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Ryan Fitzpatrick scored a touchdown.""",0,3,0.0,True,0.32372514664131347,0.7310585508602319,0.4073334042189184,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Tyreek Hill caught the screen pass.""",0,4,0.0,False,-0.29421485951832926,0.7057850411697313,0.9999999006880606,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Tom Brady converted the first down.""",0,3,0.0,True,0.23105854436505302,0.731058544365053,0.5,True,3e-05,5
LLaMA-3,sports,"Is the following sentence plausible? ""Deshaun Watson took a corner kick.""",0,4,0.0,True,0.9788635609444467,0.9796676469313104,0.0008040859868636152,True,3e-05,2
LLaMA-3,sports,"Is the following sentence plausible? ""Malcolm Brogdon drove into the restricted area in the Eastern Conference Finals.""",0,3,0.0,True,-0.1479692780488464,0.32082132400798724,0.46879060205683365,False,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Frederik Andersen took a three.""",0,3,0.0,False,-0.0537660351453596,0.798186779147602,0.8519528142929617,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Santi Cazorla earned a red card in the Champions League Final.""",0,5,0.0,False,-0.13520422287552158,0.029312232556957883,0.16451645543247947,False,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Mark Stone spent time in the penalty box in the Stanley Cup.""",0,3,0.0,True,-0.18256423618082546,0.4687906120480218,0.6513548482288473,False,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Eden Hazard hit the buzzer beater.""",0,8,0.0,True,0.3358263835330595,0.8670357569712112,0.5312093734381517,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Wayne Rooney threw a touchdown in the Superbowl.""",0,3,0.0,True,0.9996085367109625,0.9996200154794483,1.1478768485876376e-05,True,3e-05,2
LLaMA-3,sports,"Is the following sentence plausible? ""Robert Lewandowski threw a touchdown.""",0,4,0.0,True,0.9037394894328102,0.9990889487950269,0.09534945936221657,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Igor Shesterkin launched a hail mary.""",0,2,0.0,True,0.5233594983874887,0.7057850318901535,0.18242553350266483,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Max Scherzer was safe at first.""",0,3,0.0,True,-0.4607000201587013,0.2942149695268447,0.754914989685546,False,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Kwadwo Asamoah beat the shot clock in the Eastern Conference Finals.""",0,8,0.0,True,0.7051011995047874,0.974042642562117,0.2689414430573296,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Julian Edelman fumbled the ball.""",0,3,0.0,True,0.7251475012879391,0.7310585699147908,0.005911068626851656,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Juan Soto did a double stepover.""",0,6,0.0,False,-0.11909402358939125,0.8807970794932765,0.9998911030826677,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""CJ McCollum shot from the six yard line.""",0,3,0.0,False,-0.07737836479294669,0.8933094042795429,0.9706877690724895,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Petr Cech bricked the three pointer.""",0,3,0.0,True,0.7403670636809992,0.9971990729033845,0.25683200922238525,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Jakub Vrana skated backwards.""",0,3,0.0,True,-0.6732676150319004,0.32082131620580817,0.9940889312377085,False,3e-05,5
LLaMA-3,sports,"Is the following sentence plausible? ""Brandon Lowe took a left footed shot.""",0,8,0.0,True,-0.5979515136119925,0.34864515195841395,0.9465966655704064,False,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Keenan Allen beat the buzzer in the Western Conference Finals.""",0,4,0.0,True,0.9314210740851337,0.9324533051040323,0.0010322310188985813,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Marcelo got on the end of a through ball.""",0,6,0.0,False,0.21413070799035772,0.8933094051159175,0.6791786971255598,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Kwadwo Asamoah was flagged on the play.""",0,6,0.0,True,0.3016380188229918,0.6791786801853436,0.37754066136235176,True,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Marvin Jones lost control of the puck.""",0,3,0.0,False,0.031209374746676788,0.5,0.4687906252533232,False,3e-05,5
LLaMA-3,sports,"Is the following sentence plausible? ""Luke Voit was out at first.""",0,2,0.0,True,0.41157008440563925,0.70578503909519,0.2942149546895507,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Neymar did a maradona on the defender in the Champions Leage Semifinal.""",0,8,0.0,False,0.14796930510807066,0.4687906189792841,0.32082131387121343,False,3e-05,3
LLaMA-3,sports,"Is the following sentence plausible? ""Allen Robinson gained five yards.""",0,2,0.0,True,0.7615941596600742,0.880797081671972,0.1192029220118979,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Zach LaVine  shot the puck.""",0,3,0.0,True,0.5890729720757361,0.9964063974298796,0.4073334253541435,True,3e-05,4
LLaMA-3,sports,"Is the following sentence plausible? ""Blake Snell hit a single.""",0,5,0.0,True,-0.15366871048731068,0.3775406660660734,0.5312093765533841,False,3e-05,2
